epoch,lr,loss,iou,val_loss,val_iou,val_dice
270,0.0001,0.13731205002183006,0.8948175492432643,0.43947283426920575,0.6028636150893519,0.7492664723106813
271,0.0001,0.13757402591762088,0.8897561793339654,0.45621524893102194,0.5852145938661353,0.7342758198680129
272,0.0001,0.13242969236203603,0.8974053936568589,0.44621883971350534,0.5978494905762051,0.745201212589114
273,0.0001,0.13549433364754632,0.8945434534948424,0.44920051878406886,0.5899795955547251,0.7387973732124873
274,0.0001,0.14206702262163162,0.8848563020433295,0.46504092855112894,0.5724058820009765,0.7230279091754472
275,0.0001,0.13727599737190066,0.8901332862005362,0.44469742405982243,0.5915954039797893,0.7405032229850489
276,0.0001,0.14046708600861685,0.8882454925721097,0.45673951222783044,0.5724042048866484,0.7230431126907226
277,0.0001,0.13868843409277143,0.888051448584997,0.4599545115516299,0.5758007424138366,0.7258527300985144
278,0.0001,0.14186508776176543,0.8867574137919286,0.4770894107364473,0.5660508756647649,0.7179933542857372
279,0.0001,0.1376808959813345,0.886563829184723,0.4395464793557212,0.5906114139030394,0.7387265007874169
280,0.0001,0.1384519324416206,0.8884207044746103,0.46763662355286734,0.5677091624609372,0.7191054651084188
281,0.0001,0.1299512435992559,0.8985440821190209,0.45937318603197735,0.5703958624002096,0.7214606164844457
282,0.0001,0.1293845393118404,0.8978256942663727,0.4470666859831129,0.5788782473681128,0.7297681097538778
283,0.0001,0.1294165835494087,0.8992711857688814,0.4681476822921208,0.563207533693986,0.7163587971694747
284,0.0001,0.12976282373780296,0.8955414355722472,0.46852148785477593,0.5639729676110757,0.7158386210289731
285,0.0001,0.13329193208898818,0.897208344489475,0.4922341519878024,0.5444834973832121,0.6972028011452563
286,0.0001,0.1283238586925325,0.8985945362890135,0.46606690755912233,0.5661155406674778,0.7185632788934959
287,0.0001,0.12739462902148566,0.8996217493036834,0.46173973239603494,0.5708182154275842,0.7222797182649211
288,0.0001,0.12511178993043445,0.9036490600446745,0.46906196219580515,0.5603371273647942,0.7135203108907541
289,0.0001,0.12784636730239504,0.8985187397377782,0.4530769217581976,0.57597533596162,0.7259806245973734
290,0.0001,0.12866293213197164,0.8965137185083604,0.46219598608357565,0.5761408018246934,0.7249435677240239
291,0.0001,0.11938320632491793,0.9060528580173267,0.46935787371226717,0.5653703221920585,0.7164689295020525
292,0.0001,0.12300061824775878,0.9045913779921942,0.47970421825136456,0.5563310424686316,0.7085065557598851
293,0.0001,0.1323163335522016,0.8915346008113952,0.535841391200111,0.5240233077434522,0.6745641216126962
294,0.0001,0.12573771001327605,0.900878159031707,0.4715640984830402,0.5669492932342559,0.7195250716381427
295,0.0001,0.12368405539365042,0.9048415921633974,0.4822396110920679,0.5695625422021262,0.7208951447332592
296,0.0001,0.12973271452245258,0.8965231797748998,0.4353528668483098,0.6045362175390366,0.7500774946660546
297,0.0001,0.1181458327032271,0.9101585393299186,0.4456888210205805,0.589948243680036,0.7388853005076429
298,0.0001,0.11700392478988283,0.911411981559457,0.4420928905407588,0.5901970628894716,0.7388664190359077
299,0.0001,0.12330210244371778,0.9047934051493778,0.4314290214152563,0.5990224386832749,0.7465621055508491
300,0.0001,0.12226984259628114,0.9029338677055689,0.44236058919202714,0.5830222187405781,0.7332393404373373
301,0.0001,0.11515543290546962,0.9095386525565471,0.44279847968192326,0.5849309091780551,0.734761170976059
302,0.0001,0.12032602762892133,0.9099184231212973,0.498399664248739,0.5448727317949613,0.6993102613136642
303,0.0001,0.12009706525575548,0.9047971703977102,0.48601371830417994,0.5578779250818855,0.710614458369722
304,0.0001,0.11702914394083477,0.9074387785298841,0.4701017127150581,0.5759828129372437,0.726790813840835
305,0.0001,0.12310711081538882,0.900564627941642,0.46161127587159473,0.5737302365650249,0.7252366983311286
306,0.0001,0.11998967719929558,0.905200079585883,0.44595838870321003,0.5869502525018995,0.7361492234957167
307,0.0001,0.11729600706270762,0.9082213669819771,0.441207916254089,0.5913455548543842,0.7399451846695142
308,0.0001,0.1226492729924974,0.9046602148422862,0.44470483916146414,0.5901577237730856,0.7392025473052724
309,0.0001,0.11638406664133072,0.9084288905891251,0.4494599948326747,0.575447920418681,0.7264492474141051
310,0.0001,0.1221775831211181,0.9024430632622337,0.4456845798662731,0.5818554537459059,0.7320062659947721
311,0.0001,0.11778296246415093,0.9061981578528673,0.45862592401958646,0.5762418118996052,0.7272243729980596
312,0.0001,0.11571768600316275,0.9097271021180553,0.47834111821083797,0.5631412000554132,0.7165793278251558
313,0.0001,0.11518275347493943,0.9097598766185344,0.45277670948278337,0.5824162453829285,0.7330087977753381
314,0.0001,0.12584570830776579,0.8975081639249594,0.4609964851822172,0.570989421814056,0.7233436234708508
315,0.0001,0.11989946911732356,0.9036784543548924,0.45179474140916553,0.5800638160765295,0.7307207824703174
316,0.0001,0.11180378390210015,0.9154031975300002,0.45404205719629925,0.5805266528708499,0.7308217091933601
317,0.0001,0.12214785494974681,0.902231644446989,0.447917579185395,0.5848243685970501,0.7346567013398764
318,0.0001,0.11763171390408561,0.9068968654135315,0.44389734097889494,0.5895962818538065,0.7379364594082145
319,0.0001,0.11623860931112653,0.9030442677618302,0.43350350076243993,0.5942777031503818,0.7428103952867834
320,0.0001,0.11467924359298888,0.9105957375770843,0.43665931976976846,0.5896586193749302,0.7387991046991754
321,0.0001,0.11572712021214622,0.9097050427871158,0.4475381608520235,0.5808404488730305,0.7315730178425903
322,0.0001,0.10756409984259378,0.9142739649456801,0.4471635861056192,0.5867581166756946,0.7361048992331743
323,0.0001,0.11000944638536089,0.9162272785079337,0.4555233021577199,0.5776139345089328,0.7283154730039805
324,0.0001,0.1096602806023189,0.9166903742282257,0.4498903126943679,0.5819967559703971,0.7320525037170486
325,0.0001,0.10487169098286402,0.919040678662414,0.45159744577748434,0.5826972919071713,0.732809656187051
326,0.0001,0.1096191250142597,0.9180343178767133,0.4451639928988048,0.5887637376849153,0.7375267113042338
327,0.0001,0.11179124067227046,0.9122855318804614,0.4454930800767172,0.5842008316494138,0.7340593850899223
328,0.0001,0.10574205503577278,0.9164623995722226,0.44742449408485774,0.5841088746476091,0.7336604590704359
329,0.0001,0.11134343062128339,0.9149019997917384,0.44834117662338985,0.5819066430967924,0.7323829765804509
330,0.0001,0.11294747569731303,0.910516348038003,0.44116036735829856,0.585357627958315,0.7345774849868794
331,0.0001,0.10593376947300774,0.9191672502062959,0.4416710308619908,0.5858265749230936,0.7351038285248083
332,0.0001,0.11220100699436097,0.9140765082996631,0.44498399467695327,0.5842095438847942,0.7339627574994062
333,0.0001,0.10622180111351467,0.9181063964294468,0.43993103007475537,0.5886526446560679,0.7377922343566442
334,0.0001,0.10927484361898332,0.9173751475453025,0.43762058090595973,0.5941980410270663,0.742029393111074
335,0.0001,0.10508650080079124,0.9169542456644975,0.44256924873306636,0.5902330247683627,0.7388909836020168
336,0.0001,0.10397597473292124,0.9182144612512401,0.45220160271440235,0.5831279333465229,0.7325267008798699
337,0.0001,0.10689068621113187,0.9178694768985981,0.4488102509861901,0.5840567393513525,0.7336861780388697
338,0.0001,0.09993676947695869,0.9206236975967033,0.4477262993653615,0.5870536994189243,0.736043001416226
339,0.0001,0.10573451859610421,0.9181001261632863,0.4480091624316715,0.5866768021181686,0.7358047956971242
340,0.0001,0.10626783115523201,0.9179235135880643,0.44947220172200886,0.5826863435437639,0.7328797310363326
341,0.0001,0.10401142849808648,0.9192877776310788,0.4653315856343224,0.5705104352814138,0.7224282759381848
342,0.0001,0.10797794979243051,0.9159391970688274,0.4458406830117816,0.5861089728836396,0.7353506711895987
343,0.0001,0.10719033011368342,0.917611455046239,0.44850121722334907,0.5855492019959055,0.7345052018651129
344,0.0001,0.10559647175527755,0.9167898497266953,0.4393040878432138,0.588737131685658,0.73774137534867
345,0.0001,0.10580189419644219,0.9131909445769109,0.44448707075346083,0.5836657921537023,0.7338914250675491
346,0.0001,0.10724101889701117,0.91525646172145,0.4561008732943308,0.5713993962950297,0.7231171167270535
347,0.0001,0.10312971614655994,0.9215746642538512,0.4632589653843925,0.5682479548610134,0.7204887550922239
348,0.0001,0.10058362533648808,0.9204638356728176,0.4578093857992263,0.579127104629777,0.7297585271086243
349,0.0001,0.10493085781733195,0.9170863429636427,0.4547070335774195,0.5818565869529023,0.7315159815208565
350,0.0001,0.10533577558540162,0.9165897537555958,0.454970073841867,0.580099144302874,0.7305799998032396
351,0.0001,0.10441505270344871,0.9168480232602141,0.4588547306401389,0.5766547026272116,0.7274517337221132
352,0.0001,0.10049472678275335,0.9224810388213023,0.47090389615013484,0.5656645339267407,0.7181624910903757
353,0.0001,0.09918283209914253,0.9217875367189488,0.46662085751692456,0.5690873164029074,0.7209518292092735
354,0.0001,0.09676851616019294,0.9225750261256404,0.45881104114509763,0.5777926393983284,0.7282504122782085
355,0.0001,0.09905918900455747,0.923703519317734,0.4567397669667289,0.577899557174196,0.7283225991326974
356,0.0001,0.1006548631758917,0.923332130147534,0.46788109484173,0.5672948932936801,0.7196087012072147
357,0.0001,0.09961014560290746,0.923032490094901,0.46651757614953177,0.5681232387770332,0.720331930219099
358,0.0001,0.09974398534922373,0.9260534545603688,0.46317436794439953,0.5716547021070119,0.7237530134604511
359,0.0001,0.09961654174895514,0.9225584480080359,0.462775856256485,0.5751821345417137,0.7263657785574509
360,0.0001,0.09675411170437223,0.9249501244380403,0.45793873213586356,0.5775862563974085,0.728400286098057
361,0.0001,0.09551083935158593,0.9276392899935411,0.45704316241400583,0.5758398087104754,0.7270574186907657
362,0.0001,0.09504425561144239,0.9277536571907835,0.4594051270257859,0.5744947355464738,0.7259432313499931
363,0.0001,0.10155119321175984,0.9214056487630709,0.452542876913434,0.5782270515052126,0.728996324844116
364,0.0001,0.09514764838275455,0.9235826107553636,0.45970934061777025,0.5718869654114487,0.7239699716086536
365,0.0001,0.09365131031899225,0.9275996259261367,0.456736900976726,0.5743527428991866,0.7260553842711028
366,0.0001,0.0973789876415616,0.9260408982236661,0.4591305482955206,0.5728704164081135,0.7250625694059316
367,0.0001,0.0940038018992969,0.9283689606606054,0.46221097665173666,0.5692031559446815,0.7217047521811677
368,0.0001,0.09235763407888867,0.9286902595722792,0.4610366239434197,0.5708524087067216,0.7232233783096391
369,0.0001,0.0941842074195544,0.9283264271480436,0.46241013563814615,0.5696559850246871,0.7221201116132553
370,0.0001,0.10653073872838702,0.917250093441266,0.46020673712094623,0.5726740541261924,0.7245718685541581
371,0.0001,0.1002165519055866,0.921217343153401,0.4637793132237026,0.5683548220609577,0.7204344239109858
372,0.0001,0.09345174758207231,0.9252895502142493,0.4596164311681475,0.5747275764443556,0.7260593317569939
373,0.0001,0.09080514737537929,0.9297106541320309,0.4657479723294576,0.5713770479305087,0.7232565775881129
374,0.0001,0.08879505168823969,0.9313338256489665,0.46456640178249,0.5727029136843503,0.7246254323800854
375,0.0001,0.09416315030483972,0.9271671477774241,0.4603307091054462,0.575209881136035,0.7269314130961105
376,0.0001,0.09347156009503774,0.9289036762504588,0.4571813132081713,0.5778896965344167,0.7291083181613347
377,0.0001,0.09432902719293322,0.9296132608850508,0.45477433786505744,0.5775200795056005,0.7286144911046735
378,0.0001,0.09742506416071028,0.9232490357781915,0.4621464014053345,0.5740348040321183,0.725286542867551
379,0.0001,0.09302031497160594,0.9300077318787588,0.4629780799150467,0.5742191667781572,0.7255875483318592
380,0.0001,0.08592091891027633,0.9355749232137943,0.4581509005455744,0.5766572582886116,0.7280091457631391
381,0.0001,0.08909874338479269,0.9317107391416393,0.45869148061389015,0.5787503983298312,0.7293029752669804
382,0.0001,0.09285736829042435,0.927724946482895,0.4597406969183967,0.5780643782071239,0.7287428827633541
383,0.0001,0.10083648101204917,0.9227855524369079,0.4610628592116492,0.5718116593839235,0.7236620812686511
384,0.0001,0.09951695622432799,0.9240522058308701,0.4701966217585972,0.5652528778295531,0.7184824957338884
385,0.0001,0.08940811472989264,0.9327505133584688,0.46598011397180106,0.5739644869683344,0.7255885161707785
386,0.0001,0.09248820106898036,0.9305174799639473,0.4654625597454253,0.5713374920419095,0.723343514525054
387,0.0001,0.09301356758390154,0.9287564007073621,0.46430740257104236,0.570521186964476,0.7227661833862163
388,0.0001,0.09059801768688928,0.931089270269973,0.46582297838869546,0.5692890332062456,0.7216630712949341
389,0.0001,0.09432007230463482,0.9261467544779401,0.46125925864492145,0.5760608802134413,0.727265636958304
390,0.0001,0.09009552250305812,0.9307841715386761,0.4615260816755749,0.5740943538179344,0.7252243345031758
391,0.0001,0.09143732346239544,0.9290372864050996,0.4613237849303654,0.5689238413067519,0.7212201473779746
392,0.0001,0.08820923169453938,0.9332485506962542,0.46374464176950003,0.5680488873026852,0.72038023350723
393,0.0001,0.09064082552989323,0.9300532718267381,0.46774577455861227,0.5677809770502649,0.7206660831599727
394,0.0001,0.09209478398164113,0.9316260078293048,0.4625221058016732,0.5719363166197964,0.7237044260953913
395,0.0001,0.08794690704061872,0.9302109741690381,0.46059198748497737,0.5740759953665143,0.725473554951009
396,0.0001,0.0940601754756201,0.9280891327717873,0.45652541447253453,0.5794555947803489,0.7297499713938602
397,0.0001,0.09584919008470717,0.9262544605686979,0.4543948826335725,0.5790174021711889,0.7298263249823153
398,0.0001,0.09592275002173015,0.9262533622436337,0.4570506818237759,0.5789953964760781,0.7296644763443835
399,0.0001,0.08798391123612721,0.9321737628802944,0.45605399778911043,0.5741472975436691,0.7251308453242521
